image_name,data_name,obj_id,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,move_1,move_2,move_3,move_4,move_5,move_6
frame_17_0.png,frame_17,1,18,0.0,0.0,1.9950125740798321,-3.8078667208918446,-4.6020965635919495,0.0,-1.404768667600277,-3.1892596442341876,0.0,0.0,0.0,0.0
frame_18_0.png,frame_18,1,19,0.0,0.0,2.7885015144705094,-17.32043362355639,-9.973963765875219,0.0,2.969967685304473,4.84804968550983,0.0,0.0,0.0,0.0
frame_19_0.png,frame_19,1,20,0.0,0.0,4.524412788444646,-4.063643631792935,-19.086768092742638,0.0,1.7500478949629281,1.4709031329062592,0.0,0.0,0.0,0.0
frame_20_0.png,frame_20,1,21,0.0,0.0,4.824334538892895,-7.199509961481873,3.807247572091015,0.0,2.397248067500662,0.09324348597593701,0.0,0.0,0.0,0.0
frame_21_0.png,frame_21,1,22,0.0,0.0,3.64069414997074,10.496119639477797,-5.900771449942077,0.0,2.004860814622699,4.780271283749843,0.0,0.0,0.0,0.0
frame_22_0.png,frame_22,1,23,0.0,0.0,3.2798596428050595,-4.543638062408661,-3.716262442478939,0.0,3.420918971764185,-4.4902733640317845,0.0,0.0,0.0,0.0
frame_23_0.png,frame_23,1,24,0.0,0.0,4.586186383404252,6.621906497605174,3.2067537367186603,0.0,-1.4468369883375711,3.3675071622249018,0.0,0.0,0.0,0.0
frame_24_0.png,frame_24,1,25,0.0,0.0,1.4009075492492045,-20.974130687233675,-10.712064977455569,0.0,3.573442240009952,3.7675121700570458,0.0,0.0,0.0,0.0
frame_25_0.png,frame_25,1,26,0.0,0.0,1.6499717387054993,-5.77797821419221,18.809000857527924,0.0,-4.7588137527395045,-0.004902182781563624,0.0,0.0,0.0,0.0
frame_26_0.png,frame_26,1,27,0.0,0.0,2.6287331889039987,21.541650227243096,-9.871438657228182,0.0,4.7595264437500315,-4.176580538509553,0.0,0.0,0.0,0.0
frame_27_0.png,frame_27,1,28,0.0,0.0,4.902086020011543,-17.790167119630553,24.4142957907499,0.0,3.9568763465699828,4.662598672460873,0.0,0.0,0.0,0.0
frame_28_0.png,frame_28,1,29,0.0,0.0,3.084146424816517,22.283100583037317,15.000173755179997,0.0,3.732402204215642,3.3810882373320252,0.0,0.0,0.0,0.0
frame_29_0.png,frame_29,1,30,0.0,0.0,2.381406722787611,-21.404064673279542,-10.220720096176642,0.0,-4.491280084181142,4.024460377403127,0.0,0.0,0.0,0.0
frame_30_0.png,frame_30,1,31,0.0,0.0,3.3089143544166704,13.10535893127457,-21.71069989623969,0.0,3.4532777058758257,-3.655845617705591,0.0,0.0,0.0,0.0
frame_31_0.png,frame_31,1,32,0.0,0.0,3.9204881180670785,9.402750226019908,5.088946889195405,0.0,2.4598901863361187,-3.7653275110908577,0.0,0.0,0.0,0.0
frame_32_0.png,frame_32,1,33,0.0,0.0,3.9582031801971502,0.4770595691216464,13.629268601333838,0.0,2.397008364467408,3.4742822038411103,0.0,0.0,0.0,0.0
frame_33_0.png,frame_33,1,34,0.0,0.0,2.2471835279764103,-9.817174440772973,6.112408035375953,0.0,3.953581837286697,3.761829918046511,0.0,0.0,0.0,0.0
frame_34_0.png,frame_34,1,35,0.0,0.0,3.717571093994269,2.315157772197736,-1.8289605554361117,0.0,0.066475132628395,2.3529000468267167,0.0,0.0,0.0,0.0
frame_35_0.png,frame_35,1,36,0.0,0.0,3.652312812400403,11.833881163142468,23.967450026713564,0.0,-0.5904984460988931,-3.2914443585812343,0.0,0.0,0.0,0.0
frame_36_0.png,frame_36,1,37,0.0,0.0,3.353268454214423,-16.552422761809524,-6.449092179557436,0.0,4.585495344719785,3.9271463399583286,0.0,0.0,0.0,0.0
frame_37_0.png,frame_37,1,38,0.0,0.0,1.7425437772238088,-22.63958284859723,-9.374413819390767,0.0,1.0459606307630964,4.945436943729398,0.0,0.0,0.0,0.0
frame_38_0.png,frame_38,1,39,0.0,0.0,2.0157665703801033,14.334401131625901,-0.9100356965331642,0.0,0.6037819206787995,2.6786237082749476,0.0,0.0,0.0,0.0
frame_39_0.png,frame_39,1,40,0.0,0.0,2.496679921336902,1.8212287817594657,11.118564685263404,0.0,4.164852902317561,2.2049650741128146,0.0,0.0,0.0,0.0
frame_40_0.png,frame_40,1,41,0.0,0.0,3.0695164286164567,18.396594682742332,-10.842984059629686,0.0,-3.5531194365010563,3.9700369499998702,0.0,0.0,0.0,0.0
frame_41_0.png,frame_41,1,42,0.0,0.0,1.579391037373509,0.5971859675522708,7.219363107502218,0.0,4.531564460111676,-1.4568767990339175,0.0,0.0,0.0,0.0
frame_42_0.png,frame_42,1,43,0.0,0.0,4.614878958983734,20.82887822789907,-2.609623496120328,0.0,-4.869979978146414,0.2012844785871879,0.0,0.0,0.0,0.0
frame_43_0.png,frame_43,1,44,0.0,0.0,1.9633151196617873,19.98530288672511,24.17851852042629,0.0,-2.0387299010824,3.707248331498673,0.0,0.0,0.0,0.0
frame_44_0.png,frame_44,1,45,0.0,0.0,2.1269204230157963,-4.320508309316335,21.802236693950945,0.0,1.7717648831033417,-2.1489123454760577,0.0,0.0,0.0,0.0
frame_45_0.png,frame_45,1,46,0.0,0.0,2.3526358073473825,-23.07850772707493,13.414918676439774,0.0,2.102018380153592,-4.689438909698978,0.0,0.0,0.0,0.0
frame_46_0.png,frame_46,1,47,0.0,0.0,3.5217917474671645,-18.714398331247352,10.348985774610163,0.0,0.5768809973849498,0.6613561638895771,0.0,0.0,0.0,0.0
frame_47_0.png,frame_47,1,48,0.0,0.0,2.3889340717288783,17.59295695259175,-24.091469490912658,0.0,0.783453913986218,-3.3378759464646883,0.0,0.0,0.0,0.0
frame_48_0.png,frame_48,1,49,0.0,0.0,2.47433842451847,18.154986415720053,-16.105886659712276,0.0,1.7157695924628236,-2.3638843449353857,0.0,0.0,0.0,0.0
frame_49_0.png,frame_49,1,50,0.0,0.0,1.3913779379761362,-18.109575871084168,-23.645974451156512,0.0,-0.21486615752530547,2.0011288131426275,0.0,0.0,0.0,0.0
frame_50_0.png,frame_50,1,51,0.0,0.0,2.3325806081145677,20.94493050060016,4.637941429309635,0.0,-0.6875025110207797,3.819482543682539,0.0,0.0,0.0,0.0
frame_51_0.png,frame_51,1,52,0.0,0.0,3.902377456842315,24.428627068748447,-13.52903742513881,0.0,-2.487302249418331,0.06705295371521736,0.0,0.0,0.0,0.0
frame_52_0.png,frame_52,1,53,0.0,0.0,3.688191229415658,12.731639507357762,3.9730266659950786,0.0,2.363291884866049,1.7669631224712044,0.0,0.0,0.0,0.0
frame_53_0.png,frame_53,1,54,0.0,0.0,2.0813116209548586,18.42586003544362,22.2312839789401,0.0,-0.9048483769676121,-2.6672561028369426,0.0,0.0,0.0,0.0
frame_54_0.png,frame_54,1,55,0.0,0.0,3.733125342190722,-9.781272281942861,10.824057670891667,0.0,-2.7360943533629385,4.666271960988402,0.0,0.0,0.0,0.0
frame_55_0.png,frame_55,1,56,0.0,0.0,1.2273923057329612,-9.849862086249367,-13.934769797055168,0.0,4.7092948889040045,4.29480387153658,0.0,0.0,0.0,0.0
frame_56_0.png,frame_56,1,57,0.0,0.0,3.350398540785556,11.358904878776649,6.457360039105563,0.0,-1.5294041785021486,4.5671440622730515,0.0,0.0,0.0,0.0
frame_57_0.png,frame_57,1,58,0.0,0.0,4.1991835382824725,21.152177650668364,-0.9417574415763035,0.0,-1.087099099832935,-0.19817287526788707,0.0,0.0,0.0,0.0
frame_58_0.png,frame_58,1,59,0.0,0.0,3.5822809778240154,23.231878212225453,3.479878024596939,0.0,-2.8177004363474136,1.1093983996922363,0.0,0.0,0.0,0.0
frame_59_0.png,frame_59,1,60,0.0,0.0,2.1103843909270643,18.55697172668399,5.366216172645284,0.0,1.4986482932801923,-2.364975153450813,0.0,0.0,0.0,0.0
frame_60_0.png,frame_60,1,61,0.0,0.0,3.1752238003093054,2.1544289177117086,-19.10207051149448,0.0,-2.741861157278259,3.6796336148641737,0.0,0.0,0.0,0.0
frame_61_0.png,frame_61,1,62,0.0,0.0,4.616177571603831,-9.501251009561365,-9.98110271252584,0.0,-1.4511943170894614,-0.6713986038952235,0.0,0.0,0.0,0.0
frame_62_0.png,frame_62,1,63,0.0,0.0,1.9600810935188382,16.97305887573718,-14.819573725866583,0.0,4.095039957213017,-0.8733907526031395,0.0,0.0,0.0,0.0
frame_63_0.png,frame_63,1,64,0.0,0.0,4.430890576774218,2.138827332307148,-22.59372384163681,0.0,3.934641940059648,-3.0241775374133812,0.0,0.0,0.0,0.0
frame_64_0.png,frame_64,1,65,0.0,0.0,4.262095275074275,17.029276827552202,-6.4449219530850215,0.0,-1.9855396828691863,1.4141244873918222,0.0,0.0,0.0,0.0
frame_65_0.png,frame_65,1,66,0.0,0.0,2.034736267557631,-17.45191542142554,23.33476867266519,0.0,-1.2017378614319751,0.399215805816854,0.0,0.0,0.0,0.0
frame_66_0.png,frame_66,1,67,0.0,0.0,1.0653140107348316,15.738383738190803,4.9370249598195635,0.0,-1.1785880624089318,-4.3114090873726525,0.0,0.0,0.0,0.0
frame_67_0.png,frame_67,1,68,0.0,0.0,4.477954122186529,2.2918801546224117,8.664955911586997,0.0,-4.080222450535674,-4.30779363291043,0.0,0.0,0.0,0.0
frame_68_0.png,frame_68,1,69,0.0,0.0,1.0624242577873129,3.5602138750881096,21.59629630126399,0.0,-0.902513019636288,1.8749520035625888,0.0,0.0,0.0,0.0
frame_69_0.png,frame_69,1,70,0.0,0.0,1.524220924861031,24.398188855117287,19.225785143062595,0.0,3.8528082497175555,-0.5497432114124212,0.0,0.0,0.0,0.0
frame_70_0.png,frame_70,1,71,0.0,0.0,2.6362163814922464,16.852278697669732,-6.938087868326466,0.0,0.6487008502307194,4.277946108526088,0.0,0.0,0.0,0.0
frame_71_0.png,frame_71,1,72,0.0,0.0,4.132937753255252,10.580075133425304,12.9290689961713,0.0,1.7323430695716855,2.6168471195345466,0.0,0.0,0.0,0.0
frame_72_0.png,frame_72,1,73,0.0,0.0,3.069234068809155,3.7955505782075356,-2.734390433070949,0.0,-2.558030065616265,-2.7226229594147844,0.0,0.0,0.0,0.0
frame_73_0.png,frame_73,1,74,0.0,0.0,2.442182241943569,-16.43284572778689,-21.248345597659608,0.0,-1.207134747882134,1.7921483332371935,0.0,0.0,0.0,0.0
frame_74_0.png,frame_74,1,75,0.0,0.0,4.259865917480989,-24.27457138216488,-23.44858523351759,0.0,2.4673799179653635,2.1239653749448584,0.0,0.0,0.0,0.0
frame_75_0.png,frame_75,1,76,0.0,0.0,1.9976801642258049,19.70469225588839,-22.547630552769704,0.0,2.9059031059747955,-3.8233131168212218,0.0,0.0,0.0,0.0
frame_76_0.png,frame_76,1,77,0.0,0.0,3.9228363965099047,-19.086010616691986,11.378155226701875,0.0,-1.1855046014963957,1.2107231940329486,0.0,0.0,0.0,0.0
frame_77_0.png,frame_77,1,78,0.0,0.0,1.9512289701561554,16.40734504761785,2.535417565613095,0.0,1.9210863991444271,-3.7447697186486426,0.0,0.0,0.0,0.0
frame_78_0.png,frame_78,1,79,0.0,0.0,3.009557829957046,-22.129179984896517,-6.699884887233036,0.0,-2.122514239804988,2.940841946837441,0.0,0.0,0.0,0.0
frame_79_0.png,frame_79,1,80,0.0,0.0,3.7983002408990054,-23.398278330211355,-24.720039482383967,0.0,0.9177630749527701,1.4295913516814975,0.0,0.0,0.0,0.0
frame_80_0.png,frame_80,1,81,0.0,0.0,1.6094188227509219,4.125681260199411,18.4355335763372,0.0,-0.49069716111768447,0.673316581673836,0.0,0.0,0.0,0.0
frame_81_0.png,frame_81,1,82,0.0,0.0,4.871178687194007,-2.344245083471108,11.258821506620171,0.0,-2.3395284565334338,2.9658865451904193,0.0,0.0,0.0,0.0
frame_82_0.png,frame_82,1,83,0.0,0.0,3.2083131067678834,11.417361619692706,2.22779252749865,0.0,2.954338098107198,0.6456056419103353,0.0,0.0,0.0,0.0
frame_83_0.png,frame_83,1,84,0.0,0.0,2.2415233039192457,6.348256805962627,-1.2485221127132142,0.0,-4.500267820666263,1.8958320129890307,0.0,0.0,0.0,0.0
frame_84_0.png,frame_84,1,85,0.0,0.0,4.44927418734361,22.565485201223574,12.317873787158861,0.0,-2.8338947921703372,-1.499376659580478,0.0,0.0,0.0,0.0
frame_85_0.png,frame_85,1,86,0.0,0.0,3.96039010247073,-9.025724057141296,-6.119221428300243,0.0,4.930270345060915,1.2401242775808208,0.0,0.0,0.0,0.0
frame_86_0.png,frame_86,1,87,0.0,0.0,3.7049699291098515,-18.96173815156635,-2.183902691404761,0.0,2.993714146977605,-1.3837630722864755,0.0,0.0,0.0,0.0
frame_87_0.png,frame_87,1,88,0.0,0.0,1.0315364140337615,6.366046508950223,-1.5268607281390913,0.0,-2.6191888749790966,-0.1675871396780888,0.0,0.0,0.0,0.0
frame_88_0.png,frame_88,1,89,0.0,0.0,1.097252798840631,7.8694507829204845,-6.111552941989746,0.0,3.6921254328253927,-1.3068431595272774,0.0,0.0,0.0,0.0
frame_89_0.png,frame_89,1,90,0.0,0.0,3.3085609760813672,-9.763500295234302,-8.597857029791115,0.0,0.2328094291185483,-1.3042675183675865,0.0,0.0,0.0,0.0
frame_90_0.png,frame_90,1,91,0.0,0.0,3.4015689483905582,-4.436980498514409,-23.138515992012124,0.0,2.5845269216906197,4.0703439761747635,0.0,0.0,0.0,0.0
frame_91_0.png,frame_91,1,92,0.0,0.0,3.0392287864863365,8.301756520159543,-14.542008161370248,0.0,4.5156830863160415,4.473639505826478,0.0,0.0,0.0,0.0
frame_92_0.png,frame_92,1,93,0.0,0.0,3.77582564373819,20.455713398379526,13.612024923106953,0.0,3.611616199927595,4.699449832094718,0.0,0.0,0.0,0.0
frame_93_0.png,frame_93,1,94,0.0,0.0,3.475304672965506,18.32692645325328,-24.02900663936412,0.0,3.8026673673293843,3.5253157226052414,0.0,0.0,0.0,0.0
frame_94_0.png,frame_94,1,95,0.0,0.0,3.165523175028543,-21.165303394458157,-16.49486843016716,0.0,2.5332037452110843,4.839685142658597,0.0,0.0,0.0,0.0
frame_95_0.png,frame_95,1,96,0.0,0.0,1.6990880166437599,5.543266144940713,-22.60713486477104,0.0,3.0672172537561835,-1.698455285895692,0.0,0.0,0.0,0.0
frame_96_0.png,frame_96,1,97,0.0,0.0,2.7855776619328116,-20.393779717716306,16.988476683992836,0.0,3.5516131748267235,-2.6097149971190357,0.0,0.0,0.0,0.0
frame_97_0.png,frame_97,1,98,0.0,0.0,3.7858525786100024,12.630062223042316,23.019223871024113,0.0,-3.4912013019235353,0.37729934110728003,0.0,0.0,0.0,0.0
frame_98_0.png,frame_98,1,99,0.0,0.0,3.959535671316404,-19.903117860686756,-8.629115564826066,0.0,-2.826899725385765,1.1529441211462874,0.0,0.0,0.0,0.0
frame_99_0.png,frame_99,1,100,0.0,0.0,2.4487562357575574,1.4675525393045241,6.087741253826913,0.0,-1.712070453451906,4.642223778779045,0.0,0.0,0.0,0.0
frame_100_0.png,frame_100,1,101,0.0,0.0,3.721394664060006,21.839619083068467,-5.36246870057705,0.0,-0.49120104641458795,0.15994396431222135,0.0,0.0,0.0,0.0
frame_101_0.png,frame_101,1,102,0.0,0.0,3.058050973195027,6.603620973147933,2.1740054368672332,0.0,-0.007780643338525017,-1.1155977100056713,0.0,0.0,0.0,0.0
frame_102_0.png,frame_102,1,103,0.0,0.0,1.3872158127134968,7.830413560454197,-4.551345043524563,0.0,1.0860470525838073,-4.0875373573599845,0.0,0.0,0.0,0.0
frame_103_0.png,frame_103,1,104,0.0,0.0,2.4075719847721704,-11.070333397997622,-6.879134726539643,0.0,-2.939538174686197,4.415191722709758,0.0,0.0,0.0,0.0
frame_104_0.png,frame_104,1,105,0.0,0.0,4.058247897430834,-9.912423890914532,8.225091516205019,0.0,2.696719135433565,1.5672895456807656,0.0,0.0,0.0,0.0
frame_105_0.png,frame_105,1,106,0.0,0.0,2.7291259247251944,-1.0998136814991248,-13.654177702743581,0.0,-2.74809342352971,-1.0471244952913903,0.0,0.0,0.0,0.0
frame_106_0.png,frame_106,1,107,0.0,0.0,3.358778892054203,-12.269903697364647,-17.407519017349244,0.0,-2.6189282668181306,-1.5960827841637357,0.0,0.0,0.0,0.0
frame_107_0.png,frame_107,1,108,0.0,0.0,2.5213407341102925,17.609566165136382,-9.24672193417797,0.0,4.310271024996113,4.852326170744487,0.0,0.0,0.0,0.0
frame_108_0.png,frame_108,1,109,0.0,0.0,2.991107631301367,-4.0540964836031534,12.92214799800408,0.0,-4.012088284465879,-1.4824476464042204,0.0,0.0,0.0,0.0
frame_109_0.png,frame_109,1,110,0.0,0.0,2.8824836156722915,19.208299934955736,2.147061933431633,0.0,4.4431217860750944,3.785558735070892,0.0,0.0,0.0,0.0
frame_110_0.png,frame_110,1,111,0.0,0.0,1.4692622567327756,11.437396161906793,4.810362966633274,0.0,2.0177920387195405,0.5536786133147595,0.0,0.0,0.0,0.0
frame_111_0.png,frame_111,1,112,0.0,0.0,3.8550674736400654,-6.959344961269625,5.041942737261344,0.0,-0.791192182691689,2.681275195018722,0.0,0.0,0.0,0.0
frame_112_0.png,frame_112,1,113,0.0,0.0,4.289626953422761,-7.671058055681847,-11.317123220891759,0.0,-3.4428838075510697,-0.31678203450229425,0.0,0.0,0.0,0.0
frame_113_0.png,frame_113,1,114,0.0,0.0,2.6214943313942243,8.947850497839156,23.502483754762533,0.0,-1.9155634238780186,3.888064034758835,0.0,0.0,0.0,0.0
frame_114_0.png,frame_114,1,115,0.0,0.0,3.812869985868863,-6.739316146684736,-22.957112598898746,0.0,-4.802800179423185,1.2878125468093184,0.0,0.0,0.0,0.0
frame_115_0.png,frame_115,1,116,0.0,0.0,3.139667419708336,4.787819103037062,-1.209193019687909,0.0,1.340256474696515,3.8147056425108716,0.0,0.0,0.0,0.0
frame_116_0.png,frame_116,1,117,0.0,0.0,3.0725992551646972,-17.138843134242116,6.339202212760291,0.0,-1.9682812062758757,0.5149452497857538,0.0,0.0,0.0,0.0
frame_117_0.png,frame_117,1,118,0.0,0.0,1.8855857851710889,19.99929695392224,11.748015081775897,0.0,4.626584447475897,-0.9964689386722156,0.0,0.0,0.0,0.0
frame_118_0.png,frame_118,1,119,0.0,0.0,1.648481042835333,-2.984120291172399,-13.67277722245153,0.0,4.380753282682025,-4.5913662726347475,0.0,0.0,0.0,0.0
frame_119_0.png,frame_119,1,120,0.0,0.0,2.731936825124723,-1.4117044589267884,7.527985397573257,0.0,3.7777217162995136,0.9845277861767698,0.0,0.0,0.0,0.0
frame_120_0.png,frame_120,1,121,0.0,0.0,1.1158101961078422,-19.78456456051017,5.371560576892449,0.0,-3.819540269889794,3.439594036566432,0.0,0.0,0.0,0.0
frame_121_0.png,frame_121,1,122,0.0,0.0,4.037129806866672,6.772768700160668,-0.05315864173760332,0.0,-4.659244345793038,-0.3818353424397536,0.0,0.0,0.0,0.0
frame_122_0.png,frame_122,1,123,0.0,0.0,2.9838811814938784,-9.086997253468063,11.132986434737823,0.0,-0.2555023745458227,-2.3233217602071523,0.0,0.0,0.0,0.0
frame_123_0.png,frame_123,1,124,0.0,0.0,1.187225418848755,-23.53657213853164,24.806982424486947,0.0,4.159631260648004,1.6356313837854088,0.0,0.0,0.0,0.0
frame_124_0.png,frame_124,1,125,0.0,0.0,4.52758601238733,-10.981007892114405,-23.31949857189467,0.0,-0.008407519620471149,-3.228805309340057,0.0,0.0,0.0,0.0
frame_125_0.png,frame_125,1,126,0.0,0.0,4.723274869191893,-1.0380718620930267,11.639648406884067,0.0,-3.8337348431666793,0.4371952594520403,0.0,0.0,0.0,0.0
frame_126_0.png,frame_126,1,127,0.0,0.0,1.9907400899692638,9.08832454114688,-17.93887341159511,0.0,0.09430983022809958,0.6675177607056817,0.0,0.0,0.0,0.0
frame_127_0.png,frame_127,1,128,0.0,0.0,4.522712492188319,-22.251338847019568,-24.594516457731466,0.0,-1.5318024704794722,0.4089440564432216,0.0,0.0,0.0,0.0
frame_128_0.png,frame_128,1,129,0.0,0.0,3.702756590577067,12.755526028995028,14.17713695278951,0.0,-0.3499459066322741,-2.9238128000833727,0.0,0.0,0.0,0.0
frame_129_0.png,frame_129,1,130,0.0,0.0,2.8123769817955138,0.30210830063882455,-13.90857977251271,0.0,1.6194401728030519,-3.8018508366449844,0.0,0.0,0.0,0.0
frame_130_0.png,frame_130,1,131,0.0,0.0,4.371419551341829,-15.901665287791921,19.87931207737918,0.0,3.3855805286278526,-4.765247126508422,0.0,0.0,0.0,0.0
frame_131_0.png,frame_131,1,132,0.0,0.0,2.6986520113623715,19.619114742520907,-3.410879683492251,0.0,-2.4108906008598936,-2.9479433456207405,0.0,0.0,0.0,0.0
frame_132_0.png,frame_132,1,133,0.0,0.0,4.9035354736741334,-21.628060192867018,5.410153071766711,0.0,-3.747933853361694,-2.182178294539561,0.0,0.0,0.0,0.0
frame_133_0.png,frame_133,1,134,0.0,0.0,1.1599712076028679,-6.98525530375635,4.58485458301276,0.0,2.095400035275498,-2.4657833201930615,0.0,0.0,0.0,0.0
frame_134_0.png,frame_134,1,135,0.0,0.0,4.8173352615707685,7.403187975215463,-19.877138232470273,0.0,2.0276098721789215,-3.4825141703766,0.0,0.0,0.0,0.0
frame_135_0.png,frame_135,1,136,0.0,0.0,2.1542798306067823,-18.71999585374212,19.378634139384438,0.0,-4.620895186886717,4.207213851656915,0.0,0.0,0.0,0.0
frame_136_0.png,frame_136,1,137,0.0,0.0,3.9809318401285165,-1.3453724526090163,0.6161838230896208,0.0,1.47186621211533,-2.7046029109979006,0.0,0.0,0.0,0.0
frame_137_0.png,frame_137,1,138,0.0,0.0,1.8330130084859353,-21.619696948024718,14.23008978283809,0.0,-3.376506291961819,-0.9681952710160688,0.0,0.0,0.0,0.0
frame_138_0.png,frame_138,1,139,0.0,0.0,3.4228478290811153,19.216906404749334,-11.394407918475572,0.0,-3.377912147170882,0.19638336943794243,0.0,0.0,0.0,0.0
frame_139_0.png,frame_139,1,140,0.0,0.0,4.659452351333531,22.532552660578013,10.355571748649266,0.0,-4.441577374713949,1.3338849091827196,0.0,0.0,0.0,0.0
frame_140_0.png,frame_140,1,141,0.0,0.0,1.4288429817141841,-15.866955573081071,1.342851076717789,0.0,1.7046918773191475,-4.32381901121242,0.0,0.0,0.0,0.0
frame_141_0.png,frame_141,1,142,0.0,0.0,2.4940440566227347,-0.7819173325625854,-19.452997659486435,0.0,2.942939516935473,-4.896900591906812,0.0,0.0,0.0,0.0
frame_142_0.png,frame_142,1,143,0.0,0.0,4.678029627623283,-10.522787975224581,16.149710921625203,0.0,4.131613880325361,0.4148945683084726,0.0,0.0,0.0,0.0
frame_143_0.png,frame_143,1,144,0.0,0.0,4.748468167762071,-21.165265377935413,10.858157391195855,0.0,-2.1271519248526136,-0.8808587324764847,0.0,0.0,0.0,0.0
frame_144_0.png,frame_144,1,145,0.0,0.0,1.5912053362615617,12.154167815666545,-18.677841364538573,0.0,-3.429051883557424,1.3495200584570277,0.0,0.0,0.0,0.0
frame_145_0.png,frame_145,1,146,0.0,0.0,3.130674349885443,8.68651836753138,9.172872005376199,0.0,-4.957130483793144,-4.927985609496327,0.0,0.0,0.0,0.0
frame_146_0.png,frame_146,1,147,0.0,0.0,4.659883081262475,-11.587209271644639,-11.377349566576484,0.0,-4.400425770439323,2.827573156019405,0.0,0.0,0.0,0.0
frame_147_0.png,frame_147,1,148,0.0,0.0,4.182361474172852,7.773476962284388,-13.543637828432395,0.0,2.2902391182635498,1.29025086433197,0.0,0.0,0.0,0.0
frame_148_0.png,frame_148,1,149,0.0,0.0,2.765285880721643,0.6794775555667272,2.581541055100132,0.0,4.266294998433544,3.648434882098408,0.0,0.0,0.0,0.0
frame_149_0.png,frame_149,1,150,0.0,0.0,4.467154173036382,-6.38673780976422,4.9286025347240034,0.0,-2.781666863089062,-2.1307521349926075,0.0,0.0,0.0,0.0
frame_150_0.png,frame_150,1,151,0.0,0.0,1.8458191831296542,22.030840599710537,-18.80134239602871,0.0,-1.3904043965233592,-4.43391840654817,0.0,0.0,0.0,0.0
frame_151_0.png,frame_151,1,152,0.0,0.0,1.7014882780609755,19.20507655870601,-19.99333715000151,0.0,-2.5452460113858812,-4.983396266615683,0.0,0.0,0.0,0.0
frame_152_0.png,frame_152,1,153,0.0,0.0,4.453882596774343,-3.3253053494581337,6.604125609106333,0.0,3.4508379895111063,-3.237148836069906,0.0,0.0,0.0,0.0
frame_153_0.png,frame_153,1,154,0.0,0.0,3.6292756664685673,-0.8663041758040073,0.7517177420964742,0.0,-4.494453836226475,-1.0031442510944046,0.0,0.0,0.0,0.0
